,picture_name,push_up_motion,center,lshoulder_lelbow,rshoulder_relbow,lelbow_lwrist,relbow_rwrist,lhip_lknee,rhip_rknee,lknee_lankle,rknee_rankle,lshoulder_lwrist,rshoulder_rwrist,lhip_lankle,rhip_rankle,lhip_lwrist,rhip_rwrist,lshoulder_lankle,rshoulder_rankle,lelbow_relbow,lknee_rknee,lwrist_rwrist,lankle_rankle,lshouder_lheel,rshoulder_rheel,lwrist_lfootindex,rwrist_rfootindex,agl_lshoulder_lelbow_lwrist,agl_rshoulder_relbow_rwrist,agl_lshoulder_lhip_lknee,agl_rshoulder_rhip_rknee,agl_lhip_lknee_lankle,agl_rhip_rknee_rankle,agl_lelbow_lshoulder_lhip,agl_relbow_rshoulder_rhip,agl_lelbow_lwrist_lindex1,agl_relbow_rwrist_rindex1
45,up (5).jpg,up,40.22511291503906,38.95566177368164,36.25392532348633,36.78037643432617,35.158470153808594,35.50277328491211,31.489362716674805,32.924354553222656,31.5474853515625,75.55274963378906,69.56934356689453,68.23582458496094,62.137088775634766,73.21257019042969,61.451534271240234,111.76725006103516,97.83477020263672,65.21945190429688,32.40840530395508,55.66542053222656,38.311832427978516,115.54553985595703,102.20747375488281,97.26802062988281,79.88689422607422,177.71405361924545,174.3712770771712,167.25550403758186,168.32795302030058,171.26863268347054,169.52720765268407,67.1928602242142,58.720556973946984,113.08297878664959,129.80112353506308
46,up (50).jpg,up,40.100955963134766,31.54317283630371,35.56124496459961,28.004560470581055,30.391830444335938,33.42386245727539,33.939144134521484,30.529495239257812,30.67918586730957,55.556968688964844,64.70244598388672,61.39622116088867,63.81093215942383,49.28059768676758,65.16780853271484,98.0435791015625,105.92261505126953,77.7199935913086,32.72418212890625,66.68395233154297,40.07174301147461,101.40513610839844,110.49507904052734,82.2092514038086,96.33391571044922,164.70010806056098,166.26001398396517,166.65464865383015,170.45594945526574,154.97620360811126,161.69930907231657,50.49507626971652,63.312233605758095,137.54237433561983,108.11515316459105
47,up (51).jpg,up,41.594810485839844,40.00748062133789,17.45749855041504,34.154823303222656,13.571878433227539,35.37651443481445,34.93021011352539,31.22716522216797,35.99635696411133,73.78024291992188,24.41419792175293,65.93893432617188,70.00043487548828,88.26348876953125,47.238189697265625,106.66082763671875,107.53905487060547,96.2885513305664,57.17668914794922,102.68860626220703,74.92235565185547,111.5214614868164,113.07365417480469,102.6505355834961,108.04824829101562,179.60493320698447,168.38159368357617,145.78312415511095,159.15448987059654,163.70001810190936,163.82531109204407,93.05970185640128,94.7258991836692,92.79505934681995,81.82156131306158
48,up (52).jpg,up,41.910518646240234,42.674659729003906,31.21715545654297,40.0438117980957,29.509719848632812,39.40314483642578,35.86566925048828,32.268714904785156,35.568546295166016,82.43956756591797,56.19446563720703,70.56932830810547,69.38252258300781,97.78779602050781,64.72258758544922,114.83399963378906,105.47953033447266,93.26521301269531,47.94731140136719,84.78121185302734,57.55922317504883,119.06471252441406,110.52908325195312,108.31016540527344,99.8869400024414,177.68394250291837,177.13042397258053,143.20665385677708,151.5091312835211,159.449413796492,161.31423302482392,91.85989716641849,84.34290515460428,103.18406758482018,104.04467142024177
49,up (53).jpg,up,41.587799072265625,40.582183837890625,17.00051498413086,36.9075813293457,18.812477111816406,36.59217834472656,35.51713943481445,31.52179718017578,35.86553192138672,77.10267639160156,24.897241592407227,67.3874740600586,70.29967498779297,89.99359893798828,54.10384750366211,108.77235412597656,107.282470703125,100.60464477539062,59.794837951660156,103.83094787597656,74.94696044921875,113.42155456542969,112.66288757324219,102.31700134277344,117.06163024902344,178.0072973186051,166.51927430448052,146.7586254327505,157.08159575938936,163.6011852646193,163.95574038443465,90.88729188898701,114.15132601340065,94.81129385113837,90.55274239325063
50,up (54).jpg,up,41.522064208984375,39.71665954589844,13.396367073059082,37.7989387512207,16.146276473999023,35.72861862182617,33.2606315612793,30.88987922668457,33.41845703125,77.34042358398438,21.42420196533203,65.74638366699219,65.63591766357422,90.77374267578125,58.62263870239258,107.93341827392578,104.3418197631836,94.57424926757812,48.353511810302734,108.91414642333984,56.36878967285156,112.27323150634766,109.22591400146484,107.09016418457031,124.30416107177734,177.2267979417694,159.63690248920886,149.4563998907438,158.88904139869317,162.04825979454685,166.27513602278756,92.65383835554077,146.4311688610961,123.05625708816214,114.29579817472475
51,up (55).jpg,up,40.56379699707031,42.07390594482422,25.209047317504883,38.74797821044922,25.556673049926758,37.54972457885742,33.64460754394531,32.395023345947266,34.589866638183594,80.1934814453125,45.020084381103516,69.22428131103516,66.71571350097656,87.71823120117188,54.06892395019531,112.28378295898438,102.5903091430664,87.06739807128906,43.04652786254883,77.12957763671875,51.50642776489258,116.5322494506836,107.63888549804688,104.13520050048828,98.1893310546875,178.05193943502033,177.08690564965488,152.24796650641971,159.45324234489289,162.79085162148897,167.1130089886514,85.60108747142316,78.24084147087156,113.366185750395,105.53567439529888
52,up (56).jpg,up,40.83192825317383,40.44748306274414,12.664194107055664,38.554046630859375,19.508310317993164,34.57600402832031,31.482666015625,31.950822830200195,32.976890563964844,78.62211608886719,23.488689422607422,65.99468231201172,63.05610275268555,84.9241943359375,50.546016693115234,108.68754577636719,102.1845703125,89.15532684326172,40.50861358642578,94.01261901855469,46.89247131347656,112.83749389648438,106.92045593261719,106.06153106689453,112.85731506347656,179.37015228445443,167.5845106074357,161.200800885554,170.06189216375668,165.9312223376991,168.41325844056837,83.18824801503528,107.04975293709577,133.866424808298,110.71468218156288
53,up (57).jpg,up,40.59398651123047,40.210140228271484,22.891813278198242,37.53926467895508,16.845996856689453,36.81454849243164,33.80152130126953,30.19733238220215,34.19615936279297,76.68595886230469,34.1643180847168,66.20672607421875,66.72816467285156,84.46928405761719,44.491939544677734,109.01276397705078,102.29257202148438,99.1819839477539,46.319541931152344,99.11947631835938,58.65781021118164,113.23723602294922,107.25096893310547,101.4569091796875,92.3545913696289,179.44262059154826,174.85884330088336,152.64357106314685,160.7463610793164,161.51346964291318,164.9648871739257,84.43672463304357,65.67388079431673,106.62754843601712,90.01470107157203
54,up (58).jpg,up,40.00175857543945,38.081607818603516,40.88338088989258,39.27802276611328,41.02809524536133,38.42390060424805,39.12891387939453,38.815643310546875,40.933692932128906,70.06169891357422,81.33534240722656,76.37960815429688,79.46928405761719,61.93585205078125,82.10935974121094,107.52086639404297,123.7873306274414,106.1352310180664,56.94387435913086,79.99212646484375,58.51601791381836,113.99056243896484,129.45323181152344,84.99349975585938,96.27549743652344,173.08273092702592,172.79530290637345,158.78743186213438,157.09752011806816,172.5669733248856,173.25347563836357,62.29309424951132,68.60782270324155,103.81200421388878,80.800782711414
55,up (59).jpg,up,40.39600372314453,40.71445083618164,40.3467903137207,36.96068572998047,41.08979797363281,39.7535285949707,40.69002914428711,39.661224365234375,41.917179107666016,70.88720703125,80.76244354248047,78.43473052978516,81.87348937988281,64.06957244873047,81.00675201416016,108.14933776855469,122.85985565185547,101.83850860595703,54.17146301269531,76.5829849243164,55.910518646240234,114.55838775634766,128.78543090820312,82.70926666259766,94.35753631591797,174.24013380264125,175.85379331481346,157.02074879179722,152.7439848618587,172.8667639879358,172.5186838874536,63.00492973462088,72.03376362864991,100.02926103642812,77.26374875915539
56,up (6).jpg,up,40.25575256347656,41.071781158447266,37.52280044555664,38.125587463378906,36.752098083496094,33.852516174316406,31.74570083618164,33.06795883178711,31.851768493652344,79.08251190185547,73.50774383544922,66.90058898925781,62.97419738769531,74.50682830810547,64.98055267333984,110.53945922851562,97.99746704101562,57.85068893432617,32.95574951171875,48.08203125,37.38468551635742,113.75711822509766,101.54329681396484,95.52384185791016,79.503173828125,177.87604840351415,176.05393516033885,169.02661307050118,160.9707327935513,177.3213687410174,169.8054695594704,67.16629078834285,60.39336592433148,117.15855266439621,129.98127660461134
57,up (60).jpg,up,40.04570770263672,39.90796661376953,40.099365234375,36.2871208190918,41.39684295654297,39.734031677246094,40.2495231628418,38.458778381347656,39.960853576660156,70.71893310546875,80.93242645263672,77.0450668334961,79.42433166503906,62.61880111694336,80.53961944580078,108.0061264038086,121.90142822265625,97.00353240966797,53.30110168457031,74.30909729003906,56.50185012817383,114.2730941772461,127.8934326171875,82.9566879272461,92.33921813964844,175.34372844797525,174.91009339794948,158.85384862162357,154.72655655148162,172.00549079397553,171.25233949457655,62.119894312538136,69.78779935406378,92.53866770575601,71.35603810825539
58,up (61).jpg,up,40.40565490722656,39.26066207885742,40.239444732666016,33.2276611328125,39.49324035644531,38.54315185546875,39.59544372558594,38.3611946105957,40.74742126464844,67.8980712890625,78.93097686767578,75.63009643554688,79.78349304199219,62.598121643066406,78.37308502197266,105.46468353271484,119.97317504882812,89.5233154296875,44.09239196777344,67.68362426757812,45.290283203125,111.0322265625,125.31819152832031,82.13471221923828,92.4008560180664,171.8321232899966,175.97952343705504,156.88704100860505,152.9154499307827,170.221076552553,173.61053060741517,61.53101589286715,71.65103397850824,111.68148179819984,88.75925766061033
59,up (62).jpg,up,40.36860275268555,37.56974411010742,40.536930084228516,34.588680267333984,38.693458557128906,37.03240203857422,38.84132766723633,36.84712600708008,39.367828369140625,66.60503387451172,78.48137664794922,72.88652801513672,77.65430450439453,60.98033142089844,77.80152130126953,103.07911682128906,118.64990234375,90.894775390625,46.4413948059082,67.30873107910156,48.06474685668945,108.60383605957031,123.822998046875,82.75065612792969,92.7009506225586,170.02799712262942,174.84390886489206,159.37926775371596,154.72066892841707,171.2427362486035,173.36073692908946,61.293899045640984,70.54523318207235,114.53559928629473,89.25601731894535
60,up (63).jpg,up,40.00754165649414,38.938819885253906,39.54507827758789,40.703060150146484,39.705997467041016,37.35672378540039,38.740020751953125,37.024635314941406,37.26559066772461,72.65990447998047,78.7366943359375,72.89320373535156,75.18880462646484,60.66338348388672,76.1292953491211,105.65748596191406,120.11698913574219,100.64506530761719,54.294681549072266,73.7314224243164,59.018497467041016,111.190185546875,125.01371765136719,84.64564514160156,93.33219909667969,174.23391833049655,173.46584989795028,164.55183831405833,164.19498825068186,167.01087398226866,169.55427250464135,58.06071971898873,62.68160223969082,106.4287316471907,80.7628819917096
61,up (64).jpg,up,40.005409240722656,38.45209884643555,32.15559005737305,34.79812240600586,29.74848747253418,37.383541107177734,38.99336624145508,35.24526596069336,35.35197067260742,72.47599792480469,57.51314926147461,72.31389617919922,73.61965942382812,81.49742889404297,62.904727935791016,109.0938720703125,105.9669189453125,72.10900115966797,35.04695510864258,54.769004821777344,34.78272247314453,114.47796630859375,111.484619140625,87.56460571289062,87.52300262451172,176.49284311640386,168.7550857302365,135.71679135634616,138.2552311613814,170.54520636733946,166.62587989704608,84.86440375811308,74.33138462392884,101.5966223386825,114.33287608400525
62,up (65).jpg,up,40.07928466796875,38.67525100708008,34.51326370239258,37.62290954589844,30.1727294921875,37.01376724243164,35.95698165893555,33.77875900268555,32.58032989501953,75.95178985595703,62.78227233886719,70.54717254638672,67.868408203125,76.36376953125,62.5460205078125,110.23148345947266,104.05439758300781,64.59185028076172,28.593679428100586,53.326778411865234,26.76036834716797,114.60600280761719,108.8635025024414,88.28451538085938,85.65692138671875,178.0354550008296,172.00745788845649,149.35712992134685,153.30025277070857,170.70485520899933,167.4819621472371,74.06564928408032,65.72432174133726,105.29700026494194,120.4973676967519
63,up (66).jpg,up,40.16488265991211,38.97734069824219,34.40376663208008,38.787601470947266,29.773515701293945,37.38880920410156,36.45951461791992,33.93259048461914,32.830421447753906,77.33885955810547,62.16990280151367,71.08889770507812,68.57294464111328,76.34840393066406,61.746604919433594,111.11288452148438,105.44989013671875,67.83717346191406,29.24672508239746,57.22203826904297,28.041650772094727,115.37783813476562,110.16712188720703,90.08626556396484,88.29814910888672,177.8529796669635,172.30808183458544,152.11447728928098,155.37033284397768,170.54393595215384,165.97455305779366,72.25054017252778,64.02256644925025,110.00778173549975,119.72301549016919
64,up (67).jpg,up,40.06150817871094,39.28643035888672,34.82734680175781,36.61404800415039,31.097482681274414,36.38067626953125,34.85408401489258,33.0913200378418,31.576696395874023,75.4781723022461,63.96714782714844,69.30860137939453,65.84840393066406,73.88085174560547,61.267940521240234,109.91771697998047,103.7552490234375,64.02580261230469,24.481700897216797,53.87155532836914,22.745891571044922,113.8326187133789,108.24945068359375,90.50957489013672,87.88650512695312,175.0869306380268,170.06944635297873,155.51550168459713,162.02393430318892,172.01282277467845,169.77784827446686,69.42150313906517,60.8838418086301,117.43979253366066,128.31561203209867
65,up (68).jpg,up,40.17047119140625,38.305912017822266,33.96781921386719,36.882076263427734,29.244489669799805,36.033443450927734,34.992530822753906,33.49312973022461,31.67068099975586,74.7450180053711,60.94044876098633,69.41901397705078,66.17916107177734,72.51699829101562,59.8004264831543,109.79182434082031,103.86846923828125,66.13327026367188,26.667160034179688,56.03417205810547,25.06722640991211,113.81166076660156,108.39033508300781,89.7212142944336,88.75531768798828,175.19301713621542,168.6534525153867,156.57842938361287,161.29957908133073,173.43167163134353,168.67995000690067,68.58384190906564,60.44262524862562,110.52198569697498,122.0805235840908
66,up (69).jpg,up,40.17170333862305,38.92478942871094,35.92282485961914,36.99337387084961,31.19361686706543,36.271881103515625,35.41547775268555,33.516441345214844,32.202392578125,75.32907104492188,65.19306182861328,69.65795135498047,67.04869079589844,72.26029968261719,62.46259689331055,110.58999633789062,104.85306549072266,67.56542205810547,28.2525634765625,56.9487419128418,27.47491455078125,114.69615936279297,109.45423126220703,90.99539184570312,88.67317962646484,173.03152181109485,168.73855667244507,158.6246584363003,162.58493872085708,172.82998660697876,167.7383674486794,66.61009482385037,58.70863146365614,114.02486187319437,130.5348770972192
67,up (7).jpg,up,40.46343231201172,40.36433792114258,36.58216094970703,38.327640533447266,36.24674606323242,34.89093780517578,32.64769744873047,33.699501037597656,33.57606506347656,78.58926391601562,71.51097106933594,68.43912506103516,65.508544921875,77.66346740722656,64.22699737548828,111.71136474609375,99.2284927368164,59.93046188354492,36.74567413330078,50.309051513671875,44.477386474609375,115.4107437133789,103.52605438232422,94.95283508300781,75.24845886230469,175.6361288463435,178.83297520907695,160.36725825962398,151.2727520967253,172.63988878199896,168.76502684320235,72.39811323973507,63.003222187328376,107.07235767552501,118.28528799063818
68,up (70).jpg,up,40.19551086425781,37.99971008300781,34.61031723022461,36.843807220458984,29.69099235534668,35.90327453613281,34.71669006347656,33.43032455444336,31.36290168762207,74.15042114257812,62.366172790527344,69.21841430664062,65.62007141113281,71.53279876708984,59.87108612060547,109.49170684814453,103.59283447265625,65.59542846679688,26.033287048339844,55.17424392700195,23.79662322998047,113.48379516601562,107.984375,90.09663391113281,87.56379699707031,173.2575464311089,167.7594080737887,157.7862663760596,163.50564822097482,173.1965765201117,168.78870027886563,67.22774200030545,57.37342510356703,117.59926379040212,128.67613673724864
69,up (71).jpg,up,40.196632385253906,39.009246826171875,35.21220016479492,37.25844955444336,30.313318252563477,36.623905181884766,35.64365005493164,34.42560958862305,32.38458251953125,75.637451171875,63.47538375854492,70.94791412353516,67.5594711303711,73.36343383789062,62.11057662963867,111.16297149658203,105.46979522705078,66.69983673095703,26.921140670776367,55.5635986328125,24.962160110473633,115.33578491210938,110.08768463134766,90.75282287597656,90.30410766601562,173.20968046540546,167.9189886135569,156.11728233161028,161.57540944077252,173.69259851801635,168.73120374643247,68.04599866287298,59.882740981981335,114.76907928515894,128.3005036536546
70,up (72).jpg,up,40.381103515625,37.53342819213867,32.81318283081055,35.149776458740234,27.430631637573242,35.741600036621094,34.8214111328125,33.54710006713867,31.837617874145508,71.73188018798828,57.01757049560547,69.13707733154297,66.32465362548828,68.88965606689453,55.63484191894531,109.47652435302734,104.68268585205078,66.99747467041016,27.86388397216797,53.80558395385742,25.355714797973633,113.6585464477539,109.32035064697266,90.4849853515625,89.06634521484375,172.65696789738968,165.05764478532012,159.23770889544397,164.80092529517603,172.2236843747351,168.9880051988466,66.12307501527178,55.50037549728526,110.8658447405501,124.66304543002929
71,up (73).jpg,up,40.19861602783203,36.64066696166992,41.683162689208984,30.4206485748291,39.73280715942383,40.994327545166016,40.00188446044922,38.74699783325195,38.460899353027344,59.538047790527344,80.0402603149414,78.68404388427734,77.76158905029297,66.4642562866211,92.49952697753906,106.86028289794922,116.92725372314453,124.2750244140625,66.12841796875,111.71622467041016,74.47781372070312,112.915283203125,123.24430084228516,86.62317657470703,100.98490905761719,164.27880833217625,172.73523822281234,140.5138617944122,139.0136380639756,168.74600157864037,168.6729322148996,71.2210599098776,84.56794622737786,118.24316940175022,100.46096997310795
72,up (74).jpg,up,40.0001106262207,31.92980194091797,41.71607971191406,32.310546875,36.9734992980957,39.15980911254883,37.6115608215332,35.82848358154297,36.662113189697266,56.53004455566406,77.47616577148438,73.7595443725586,72.35515594482422,55.538246154785156,85.64456939697266,107.35130310058594,114.69232177734375,113.31659698486328,59.5565299987793,97.11885833740234,60.80961990356445,113.48316192626953,121.0174789428711,87.57014465332031,97.22171783447266,165.9057320717166,172.2299681487715,154.48034189228102,148.6887103063254,167.70665169263953,161.97147845036324,62.505014528889305,76.37157578938998,123.04170514276434,112.92086743442285
73,up (75).jpg,up,40.011070251464844,37.64436721801758,45.7927131652832,37.40275955200195,40.01806640625,38.999149322509766,39.362545013427734,37.965877532958984,38.175804138183594,67.1417236328125,85.25257873535156,75.52202606201172,75.10852813720703,66.42977142333984,93.94819641113281,109.53950500488281,118.35025024414062,114.58038330078125,58.420989990234375,98.84642028808594,58.4725341796875,115.63888549804688,124.09548950195312,93.91886901855469,103.88398742675781,165.5815712937078,172.9471243512445,157.44672036957422,150.0420713092284,173.90044481692553,163.69697548000522,67.8172692879476,76.28498265109256,123.08651118371962,109.23873977362565
74,up (76).jpg,up,40.03589630126953,36.23051834106445,43.47299575805664,38.10220718383789,38.37803649902344,36.537166595458984,35.8054313659668,36.01775360107422,35.83124923706055,66.22775268554688,81.27828216552734,71.25767517089844,69.31034088134766,64.07715606689453,88.80401611328125,105.31182861328125,113.221435546875,109.66926574707031,56.496097564697266,92.62731170654297,56.4229621887207,110.935302734375,118.24722290039062,90.33391571044922,101.85575103759766,166.34928455641722,172.6642315762009,159.72501192950202,154.76596674299262,172.32047179773983,162.06884962717092,65.67662653036307,73.7516040162323,126.19333201072665,110.72947637130513
75,up (77).jpg,up,40.331748962402344,40.20412063598633,45.27406692504883,38.83840560913086,40.033992767333984,36.94365310668945,37.81541442871094,35.30278015136719,35.91794967651367,71.83160400390625,84.98937225341797,70.98136901855469,72.10763549804688,74.18196868896484,95.77497100830078,105.36253356933594,114.68050384521484,112.10631561279297,60.731117248535156,96.82398986816406,64.85323333740234,111.29817962646484,120.58573150634766,92.93252563476562,101.62735748291016,175.46240981499338,179.1629106846579,153.27780512663023,149.20597419254878,171.2005120191545,166.04923798864425,77.05109081934704,81.03020193544556,122.56461642923895,106.75130782131207
76,up (78).jpg,up,44.78521728515625,35.83879089355469,43.50542449951172,33.68968200683594,37.097679138183594,35.61424255371094,34.819602966308594,35.549896240234375,34.14878463745117,62.751773834228516,80.48401641845703,69.25306701660156,66.48051452636719,67.09159851074219,96.99126434326172,107.90765380859375,112.80271911621094,97.20223999023438,54.48652267456055,85.14602661132812,57.69308853149414,113.51644897460938,117.67013549804688,92.02391052246094,100.41804504394531,178.2832642818303,174.6907487029437,153.71059323319892,147.0151227143755,171.54349679851586,165.1178050915296,75.31336775109074,81.16837666235492,130.21757018667145,118.74245623007816
77,up (79).jpg,up,42.22991180419922,32.91946792602539,42.11539077758789,33.68666458129883,36.39830780029297,35.55776596069336,35.82930374145508,38.22528076171875,39.946510314941406,59.78871154785156,77.80545806884766,72.92229461669922,73.87605285644531,62.00982666015625,93.38408660888672,105.84169006347656,122.8901138305664,110.59823608398438,53.03731918334961,95.1824951171875,49.80961990356445,111.67630004882812,127.28939056396484,90.11701202392578,109.67255401611328,171.11965259729422,174.5099672559918,154.37862671516118,146.87477598731007,175.5272456130608,162.51785260282924,70.66359353019949,79.35276894699297,122.67329839931219,118.73686913533709
78,up (8).jpg,up,40.075157165527344,40.113731384277344,37.75318145751953,36.903682708740234,34.02646255493164,36.10717010498047,33.332435607910156,32.76890563964844,30.60185432434082,76.84929656982422,70.51811981201172,68.53124237060547,63.02571105957031,77.76630401611328,66.98463439941406,110.61666107177734,99.14756774902344,65.48502349853516,30.4124698638916,59.33619689941406,32.767967224121094,114.35553741455078,103.0528335571289,98.16786193847656,86.00932312011719,178.625556024362,174.44813036571216,158.8602863022874,161.92484191871037,168.4258669697762,166.8627098763271,72.49234935971373,65.5803891649576,111.16806695094482,126.5467023200921
79,up (80).jpg,up,43.401702880859375,36.421844482421875,44.65998840332031,41.349082946777344,40.03542709350586,36.433990478515625,36.77134704589844,35.830196380615234,36.297916412353516,70.92030334472656,84.41886138916016,70.9663314819336,69.69599151611328,74.46955871582031,104.31840515136719,106.18101501464844,117.4449462890625,112.84962463378906,64.8692855834961,96.01789855957031,65.16691589355469,112.22001647949219,122.16936492919922,91.9168930053711,106.32930755615234,175.78751315910765,175.22077138253667,149.55349421751905,146.1385498966744,170.77083847884734,161.61999691567436,76.88209827890259,82.32010365076998,117.21635974306552,105.0792911728713
80,up (81).jpg,up,43.79134750366211,33.79155731201172,41.90036392211914,36.44987106323242,36.752967834472656,34.89537048339844,34.20465850830078,36.88840103149414,38.470829010009766,63.52338409423828,78.08153533935547,70.5901107788086,70.29743957519531,65.9276123046875,95.49524688720703,105.54337310791016,121.18775939941406,106.52165985107422,57.673973083496094,89.25210571289062,56.699214935302734,111.02427673339844,125.44378662109375,92.09666442871094,109.47272491455078,172.75546924313392,173.40444649731185,154.85697218349387,150.20921969859694,169.80122482427234,162.38186353645426,71.22780813677757,79.39599721424997,119.1490847121257,110.20865395652415
81,up (82).jpg,up,42.100318908691406,33.71914291381836,42.56818771362305,33.041595458984375,35.445457458496094,35.004722595214844,34.272621154785156,36.16355514526367,36.13969421386719,60.30244445800781,77.08802795410156,70.40817260742188,68.74568176269531,60.64133834838867,90.97956848144531,106.4469223022461,116.0472640991211,107.56043243408203,56.19529342651367,92.2686538696289,55.44970703125,111.95765686035156,120.44467163085938,91.23400115966797,107.03522491455078,173.62425564518122,173.16747991424745,161.08946515961713,153.36196671758313,176.38993948636843,164.6588027189264,68.47179265573158,78.59479553403996,124.10851238922864,116.78439125919724
82,up (83).jpg,up,40.00038146972656,35.449363708496094,29.495845794677734,29.91050910949707,24.439376831054688,32.87692642211914,30.505950927734375,30.563562393188477,29.199796676635742,64.75225067138672,51.00691223144531,63.23506546020508,59.32416534423828,59.6595573425293,44.4855842590332,103.91436004638672,98.21551513671875,54.60196304321289,25.519874572753906,45.03145217895508,27.108097076416016,107.88406372070312,102.49797821044922,87.08427429199219,79.86579895019531,172.49238765914905,163.23804140929371,168.4011999689598,174.2970875624065,170.6991724916099,172.657647273841,61.30282610288619,48.4327621215337,126.75095229703217,135.63773874689244
83,up (84).jpg,up,40.00878143310547,35.64897155761719,28.868459701538086,30.778091430664062,25.484037399291992,34.466453552246094,30.841766357421875,30.62569808959961,28.72864532470703,65.70184326171875,51.03518295288086,64.76481628417969,59.23030090332031,61.455078125,44.76462936401367,105.44824981689453,97.74303436279297,54.57738494873047,28.216869354248047,43.11279296875,31.254501342773438,109.553466796875,102.20673370361328,85.7918472290039,79.95613098144531,173.87018707890238,164.96795074113953,162.43474286100852,171.937052298492,168.3872627405873,169.13586513399903,62.97219946811818,50.55361782109269,116.28172029950665,125.47925303584583
84,up (85).jpg,up,40.00901794433594,36.197208404541016,29.23415756225586,28.936668395996094,24.587648391723633,32.974464416503906,30.28692626953125,30.40519905090332,29.03143310546875,64.40840148925781,50.735836029052734,63.15857696533203,58.88242721557617,59.61892318725586,44.506561279296875,103.68767547607422,98.23848724365234,53.11186981201172,22.488521575927734,42.799964904785156,22.871978759765625,107.61849212646484,102.60104370117188,86.41473388671875,79.955322265625,170.65630986684457,162.6058937412307,167.38212208441556,174.01403086282284,170.22518468396768,172.90093861207686,60.98251755156927,48.73951274734814,126.52574729971849,140.02108094863982
85,up (86).jpg,up,40.0,35.75775909423828,29.428647994995117,30.81966781616211,24.066022872924805,33.37340545654297,31.538543701171875,31.51725196838379,29.98874282836914,65.91516876220703,50.60943603515625,64.721923828125,60.99582290649414,61.16826248168945,45.192901611328125,105.31665802001953,99.89879608154297,55.37505340576172,25.767292022705078,46.025264739990234,27.418777465820312,109.2597885131836,104.23165893554688,88.69083404541016,82.13641357421875,172.07081472319751,164.26154525642013,168.22935240944227,172.9225666334548,172.53128877419576,171.79793136301151,61.9376648654822,50.38756226199135,117.19590013877783,124.8456027261654
86,up (87).jpg,up,43.198753356933594,37.02869415283203,38.3519287109375,30.52467918395996,37.16123962402344,41.19694137573242,42.87936782836914,39.54833984375,41.900856018066406,62.10553741455078,74.47932434082031,78.91190338134766,84.06612396240234,64.96847534179688,75.5101547241211,113.00772857666016,122.31903839111328,89.03659057617188,37.822174072265625,74.1299057006836,39.89110565185547,117.85613250732422,127.56517791748047,93.25509643554688,98.13765716552734,158.9931708203135,169.34148114877308,156.59317894975442,148.12952271897643,175.26319049974813,172.3239415338382,56.19506037738892,69.4474168767762,140.22954834002127,120.26919475487277
87,up (88).jpg,up,50.680145263671875,36.74651336669922,39.87608337402344,36.67644119262695,37.04146194458008,34.393104553222656,43.534027099609375,36.98383712768555,31.481922149658203,68.8876724243164,75.71995544433594,68.632080078125,73.57340240478516,80.75920867919922,100.50426483154297,81.71965789794922,119.07856750488281,56.317291259765625,56.52241134643555,40.45175552368164,78.80095672607422,86.55718994140625,122.58018493652344,44.09355926513672,96.62662506103516,173.8022367145734,163.9112895133162,57.489989111942464,112.26363931172754,151.46513120488788,159.2881020311403,85.11227132309286,97.12388662107799,137.3171420175495,117.89597722586014
88,up (89).jpg,up,51.24111557006836,38.481727600097656,41.09223175048828,34.5791015625,35.494728088378906,39.73395919799805,41.655738830566406,38.559417724609375,36.40049743652344,69.38417053222656,76.36846160888672,77.71435546875,77.38804626464844,82.46941375732422,100.95490264892578,119.04109954833984,125.0428466796875,66.42647552490234,29.332969665527344,56.63045883178711,33.01070022583008,124.00015258789062,129.56712341308594,99.58195495605469,107.15084075927734,179.20738887653303,171.74393188743338,134.43859977298263,116.45685636773845,176.33021631226586,162.46621637270394,90.03119962088329,100.12192985536336,123.13574318725708,102.91314448892594
89,up (9).jpg,up,40.38473892211914,39.56591796875,36.973854064941406,35.775604248046875,33.64258575439453,36.000457763671875,31.39012336730957,33.434715270996094,32.9343376159668,74.94351959228516,68.80208587646484,69.09413146972656,63.68895721435547,75.65364837646484,63.42422103881836,112.41638946533203,98.66800689697266,66.33174133300781,34.990196228027344,54.66450119018555,40.31400680541992,116.32588195800781,103.12560272216797,96.39810180664062,79.35245513916016,179.54264188175395,175.6316109035786,158.16629810147907,158.84702207491924,168.40687904388358,167.21662295836046,73.73954190215807,63.11578370485019,113.05707870931693,133.08461403514167
90,up (90).jpg,up,42.1378173828125,42.6440315246582,35.13078689575195,43.326072692871094,33.005531311035156,38.76758575439453,33.92729187011719,31.957855224609375,37.88787078857422,85.48432922363281,65.91761779785156,69.6565170288086,70.5543212890625,74.90177154541016,55.43611526489258,118.48677062988281,92.71513366699219,69.53866577148438,55.34312057495117,55.70622634887695,72.53723907470703,122.30416870117188,95.97179412841797,92.85832977294922,78.83549499511719,174.18669804504074,173.5480207161312,165.1671873592288,124.87685767180739,157.75347782557785,132.16746625130503,56.204704604496975,54.01792391906901,100.71771359628525,108.64147069393039
